source_db	citing paper's eid	citing paper's id	citing paper's doi	cited paper's title	cited paper's authors	cited paper's volume	cited paper's issue
scopus	2-s2.0-0033772031	5883043	10.2307/20048125	Why North Korea will muddle through	Noland, Marcus	76	4
scopus	2-s2.0-0033772031	7583372		The external economic relations of the DPRK and prospects for reform	Noland		
scopus	2-s2.0-0033772031	32423429	10.1525/as.1998.38.8.01p0380h	The costs and benefits of Korean unification: Alternate scenarios	Noland, Marcus; Robinson, Sherman; Liu, Li-Gang	38	8
scopus	2-s2.0-0033772031	594396		The economics of Korean unification	Noland; Robinson; Liu	3	3
scopus	2-s2.0-0033772031	31089368	10.1016/S1049-0078(97)90003-8	Modeling economic reform in North Korea	Noland, Marcus; Robinson, Sherman; Scatasta, Monica	8	1
scopus	2-s2.0-0033772031	7496160	10.1006/jcec.2000.1654	Modeling Korean Unification	Noland, Marcus; Robinson, Sherman; Wang, Tao	28	2
scopus	2-s2.0-0033772031	7500866		Famine in North Korea: Causes and cures	Noland; Robinson; Wang		
scopus	2-s2.0-0033772031	3759982		The food economy: Catalyst for collapse?	Smith		
scopus	2-s2.0-0033930075	38352865		Taiwan in international perspective	Amsden		
scopus	2-s2.0-0033930075	343645909		Post-industrial policy in East Asia	Amsden		
scopus	2-s2.0-0033930075	342340793		Growth with gender inequity: Manufacturing employment in Taiwan	Berik		
scopus	2-s2.0-0033930075	1516173		Fear, unemployment, and pay flexibility	Blanchflower	101	
scopus	2-s2.0-0033930075	27099034		The gender earnings gap: learning from international comparisons	Blau; Kahn	82	2
scopus	2-s2.0-0033930075	8411344		Women, export-oriented growth, and the state: The case of Taiwan	Cheng; Hsiung		
scopus	2-s2.0-0033930075	343645907		The pattern and impact of Taiwan's investment in mainland China	Chiu		
scopus	2-s2.0-0033930075	30480812	10.1080/09638199600000012	Outward foreign investment and export structure: A case study of Taiwan's FDI in Malaysia	Chow, Peter C. Y.	5	2
scopus	2-s2.0-0033930075	4963406		Taiwan: A new regional centre in the making	Chu		
scopus	2-s2.0-0033930075	343645906		Multinational corporations, capital mobility, and the global neo-liberal regime: Effects on northern workers and on growth prospects in the developing world	Crotty; Epstein; Kelly	10	4
scopus	2-s2.0-0033930075	342775707		Exit, voice, and implicit bargaining power in a labor discipline model with fair wages and effort norms	Ferguson		
scopus	2-s2.0-0033930075	84925894686		The division of labor: Conceptualization and related measures	Gibbs; Potson	53	
scopus	2-s2.0-0033930075	22182471	10.2307/1973489	Sexual stratification: the other side of 'growth with equity' in East Asia.	Greenhalgh	11	2
scopus	2-s2.0-0033930075	85065840141	10.4324/9781315493732	Families and networks in Taiwan's economic development	Greenhalgh, Susan		
scopus	2-s2.0-0033930075	2985817		National systems supporting technical advance in industry: The case of Taiwan	Hou; Gee		
scopus	2-s2.0-0033930075	84970096403	10.1177/048661349102300105	Skills, Bargaining Power and Rising Interindustry Wage Inequality Since 1970	Howell, David R.; Wolff, Edward N.	23	
scopus	2-s2.0-0033930075	10346477		Capital and labor mobility in Taiwan	Lee		
scopus	2-s2.0-0033930075	1721671		Radical political economy and the economics of labor markets	Rebitzer	30	3
scopus	2-s2.0-0033930075	42430711		Taiwan's emerging position in the international division of labor	Schive		
scopus	2-s2.0-0033930075	85080809914		Foreign firms and structural change in Taiwan	Schive, Chi; Tu, Jenn-Hwa		
scopus	2-s2.0-0033930075	30319249	10.1177/048661349602800404	A pure insider theory of hysteresis in employment and unemployment	Screpanti, Ernesto	28	4
scopus	2-s2.0-0034089851	960986		Learning and the accumulation of industrial technological capacity in developing countries	Bell		
scopus	2-s2.0-0034089851	77956983473	10.1093/icc/2.2.157	Technological accumulation and industrial growth: Contrasts between developed and developing countries	Bell, Martin; Pavitt, Keith	2	1
scopus	2-s2.0-0034089851	3364775		The development of technological capabilities	Bell; Pavitt		
scopus	2-s2.0-0034089851	41791		Innovation and learning: The two faces of R&D	Cohen; Levinthal	99	
scopus	2-s2.0-0034089851	33947598624		Export performance and technological capabilities - A conceptual framework	Ernst; Mytelka; Ganiatsos		
scopus	2-s2.0-0034089851	2752370		The changing shape of British industrial research	Hicks; Katz	6	
scopus	2-s2.0-0034089851	13644249522	10.1016/0048-7333(88)90006-6	Implementation as mutual adaptation of technology and organization	Leonard-Barton, Dorothy	17	5
scopus	2-s2.0-0034003104	26319413		Diffusion of development: the late-industrializing model and greater East Asia	Amsden	81	2
scopus	2-s2.0-0034003104	2321817		A theory of government intervention in late industrialization	Amsden		
scopus	2-s2.0-0034003104	39398546		South Korea: Enterprising groups and entrepreneurial government	Amsden		
scopus	2-s2.0-0034003104	1158902	10.1093/icc/3.1.111	Project execution capability, organizational know-how and conglomerate corporate growth in late industrialization	Amsden, Alice H.; Hikino, Takashi; Hikino, Takashi	3	1
scopus	2-s2.0-0034003104	12545163		Staying behind, stumbling back, sneaking up, soaring ahead: late industrialization in historical perspective	Amsden; Hikino		
scopus	2-s2.0-0034003104	3135050		Toward an economic model of the Japanese firm	Aoki	28	
scopus	2-s2.0-0034003104	3211716		Corporate governance in Russia: An initial look	Blasi; Shleifer	2	
scopus	2-s2.0-0034003104	85009466411		China's rural industry: structure, development, and reform	Byrd; Lin Qingsong		
scopus	2-s2.0-0034003104	2385844		Historical and comparative contours of big business	Chandler; Hikino		
scopus	2-s2.0-0034003104	32147391	10.1016/S0305-750X(98)00057-6	Korea: the misunderstood crisis	Chang, Ha-Joon	26	8
scopus	2-s2.0-0034003104	45449125574	10.1016/0147-5967(88)90104-7	Productivity change in Chinese industry: 1953-1985	Kuan, Chen; Hongchang, Wang; Yuxin, Zheng; Jefferson, Gary H; Rawski, Thomas G	12	4
scopus	2-s2.0-0034003104	1627864		Institutional investors in transitional economies, lessons from the Czech experience	Coffee	1	
scopus	2-s2.0-0034003104	25625189	10.1086/451855	Economic reform and allocative efficiency in China's state-owned industry	Dollar	39	1
scopus	2-s2.0-0034003104	13509140		A legal opinion	Gescher	28	
scopus	2-s2.0-0034003104	40428441	10.1111/1467-6451.00060	The nature of diversified business groups: A research design and two case studies	Ghemawat, Pankaj; Khanna, Tarun	46	1
scopus	2-s2.0-0034003104	1999765	10.1006/jcec.1996.1413	How successful were China's state sector reforms?	Huang, Yiping; Duncan, Ron	24	1
scopus	2-s2.0-0034003104	31661983	10.1080/000368498325570	Enterprise reform and technical efficiency of Chinas state-owned enterprises	Huang, Yiping; Kalirajan	30	5
scopus	2-s2.0-0034003104	30858575	10.1080/13547869708724608	China's industrial growth and efficiency: A comparison between the state and the TVE sectors	Huang, Yiping; Meng, Xin	2	1
scopus	2-s2.0-0034003104	2429294		Enterprise reform in Chinese industry	Jefferson; Rawski	8	2
scopus	2-s2.0-0034003104	26445729	10.1086/451939	Growth, efficiency, and convergence in China's state and collective industry	Jefferson; Rawski; Yuxin Zheng	40	2
scopus	2-s2.0-0034003104	518581	10.1016/1043-951X(94)90026-4	Productivity change in chinese industry: A comment	Jefferson, Gary H.; Rawski, Thomas G.; Zheng, Yuxin	5	2
scopus	2-s2.0-0034003104	30269246	10.1006/jcec.1996.0052	Chinese industrial productivity: Trends, measurement issues, and recent developments	Jefferson, Gary H.; Rawski, Thomas G.; Zheng, Yuxin	23	2
scopus	2-s2.0-0034003104	2276668	10.1016/0147-5967(91)90104-2	The impact of reform on socialist enterprises in transition: Structure, conduct, and performance in Chinese industry	Jefferson, Gary H; Xu, Wenyi	15	1
scopus	2-s2.0-0034100609	343829857		Agricultural development and trade in the Pacific Rim countries	Anderson		
scopus	2-s2.0-0034100609	2878398		The rise of East Asia: one miracle or many?	Arrighi; Satoshi; Irwan		
scopus	2-s2.0-0034100609	343171473		The historical roots of the present agricultural crisis	Berlan		
scopus	2-s2.0-0034100609	4244153084		Heartland needs no ships to win global trade game	Brooke	A1	
scopus	2-s2.0-0034100609	85041154205		Who will feed China? Wake-up call for a small planet	Brown		
scopus	2-s2.0-0034100609	343394244		Japanese government breaks with World Bank Food Forecast	Brown		
scopus	2-s2.0-0034100609	3383504		Strategies of economic ascendants for access to raw materials: A comparison of the United States and Japan	Bunker; O'Hearn		
scopus	2-s2.0-0034100609	84982699450	10.1111/j.1976-5118.1991.tb00087.x	Managing Regional Challenges: Japan, the East Asian NICs and New Patterns of Economic Rivalry	Moon, Chung‐in	6	2
scopus	2-s2.0-0034100609	342524612	10.1300/J047v02n03_01	Effects of canadian grain industries on food and nutrition circumstances in japan	Coffin; Kusano; Akaho; Inoue; Nshihara; Okamoto	2	03월 04일
scopus	2-s2.0-0034100609	343394245		The changing structure of Japanese agricultural trade	Coyle		
scopus	2-s2.0-0034100609	342958913		Long-term outlook for China's corn sector	Crook		
scopus	2-s2.0-0034100609	84974173321	10.1017/S0020818300004264	The Origins and Development of the Northeast Asian Political Economy: Industrial Sectors, Product Cycles, and Political Consequences	Cumings, Bruce	38	1
scopus	2-s2.0-0034100609	342524614		Agricultural and trade policy developments	Deaton		
scopus	2-s2.0-0034100609	343829856		Agricultural trade and protection in Asia	DeRosa		
scopus	2-s2.0-0034100609	239738		The political economy of food: The rise and fall of the postwar international food order	Friedmann	88	
scopus	2-s2.0-0034100609	39675493		Family farms and internatinoal food regimes	Friedmann		
scopus	2-s2.0-0034100609	85008360493		The political economy of food: A global crisis	Friedmann	197	
scopus	2-s2.0-0034100609	969399		Distance and durability: shaky foundations of the world food economy	Friedmann		
scopus	2-s2.0-0034100609	24823058	10.1111/j.1467-9523.1989.tb00360.x	AGRICULTURE AND THE STATE SYSTEM: The rise and decline of national agricultures, 1870 to the present	FRIEDMA, HARRIET; McMICHAEL, PHILIP	29	2
scopus	2-s2.0-0034100609	38931720		An Asian giant spreads roots	Gargan		
scopus	2-s2.0-0034100609	84965912897		Asia's supermarket	Goldstein		
scopus	2-s2.0-0034100609	343829855		Competitive position of Australian grain-fed beef in the Japanese market	Gorman; Mori		
scopus	2-s2.0-0034100609	7893601		Global strategies and local linkages: The case of the US meatpacking industry	Gouveia		
scopus	2-s2.0-0034100609	25096335	10.1080/09512749008718840	Economic interdependence in East Asia: The global context	Grosser, Kate; Bridges, Brian	3	1
scopus	2-s2.0-0034100609	342524610		Asia's woes taking a bite out of US food exports: Short-term drop-off in demand would be offset by reforms stemming from crisis	Groves		
scopus	2-s2.0-0034100609	343394241		Food for thought: Thailand's Charoen Pokphand plans London listing	Handley		
scopus	2-s2.0-0034100609	342524609		The Japanese perspective	Hemmi		
scopus	2-s2.0-0034100609	343394239		Structural change in East Asian agriculture	Huang; Coyle		
scopus	2-s2.0-0034100609	342958911	10.1080/09555809108721409	United states-japan food agricultural commodity trade in theoretical perspective: Fordism versus niche marketing	Jussaume, Raymond A.	3	1
scopus	2-s2.0-0034100609	343394243		Food for thought	Katsumi		
scopus	2-s2.0-85088714355	589044		Production, Information Costs, and Economic Organization	Alchian; Demsetz	62	
scopus	2-s2.0-85088714355	207335		Environments of Organizations	Aldrich; Pfeffer	2	
scopus	2-s2.0-85088714355	1842536081		Taiwan's unique challenges	Chu, Yun-Han; Chu, Yun-Han	7	3
scopus	2-s2.0-85088714355	84979188687	10.1111/j.1468-0335.1937.tb00002.x	The Nature of the Firm	Coase	4	16
scopus	2-s2.0-85088714355	84974069700	10.2307/2082975	A grammar of institutions	Crawford, Sue E. S.; Ostrom, Elinor	89	3
scopus	2-s2.0-85088714355	30452454	10.1525/as.1996.36.3.01p0116g	Pork barrel politics, networks, and local economic development in contemporary Japan	Fukui, Haruhiro; Fukui, Haruhiro; Fukai, Shigeko N.	36	3
scopus	2-s2.0-85088714355	84856448076		An Analysis of the Social Welfare Roles and Functions of Local Governments	Guan; Wang		
scopus	2-s2.0-85088714355	84959601307	10.2307/2058544	The Transition to Export-led Growth in South Korea: 1954-1966	Kim, Byung-Kook; Moon, Chung-In; Haggard, Stephan	50	4
scopus	2-s2.0-85088714355	31463125	10.1111/j.1746-1049.1997.tb00851.x	A comparative study of development mechanisms in Korea and Taiwan: Introductory analysis	Hattori, Tamio; Sato, Yukihito	35	4
scopus	2-s2.0-85088714355	3741	10.2307/2645494	Political change in Taiwan: The rise of Kuomintang factions	Hood, Steven J.	36	5
scopus	2-s2.0-85088714355	84856474789		The Implementation of the Law Regulating Market Competitive Order in Taiwan	Jian		
scopus	2-s2.0-85088714355	30468436	10.1525/as.1996.36.3.01p0117h	The power structure in Taiwan's political economy	Kau, Michael Ying-Mao	36	3
scopus	2-s2.0-85070137512	22925584	10.1016/0304-3878(86)90030-1	Devaluation, investment and growth in LDCs	Buffie, Edward F.	20	2
scopus	2-s2.0-85070137512	85070135679		Macroeconomic Responses by Developing Countries to Changes in External Economic Conditions	Buiter	1836	
scopus	2-s2.0-85070137512	27797249		Financial and fiscal sector reforms in Asian countries	Chelliah	11	2
scopus	2-s2.0-85070137512	26471194	10.1086/451959	Outward-oriented developing economies really do grow more rapidly: evidence from 95 LDCs, 1976-1985	Dollar	40	3
scopus	2-s2.0-85070137512	19044374865	10.1111/1467-9957.00103	Modelling the macroeconomic policy framework for an emerging market economy	Green, Christopher J.; Murinde, Victor	66	3
scopus	2-s2.0-85070137512	10234397	10.1016/0161-8938(93)90029-P	The potency of stabilization policy in developing economies: Kenya, Tanzania, and Uganda	Green, Christopher; Murinde, Victor	15	4
scopus	2-s2.0-85070137512	71149106345		Foreign Assistance, Objectives and Consequences	Griffin; Enos	2	
scopus	2-s2.0-85070137512	84987836463		India: macroeconomics and political economy 1964-1991	Joshi; Little		
scopus	2-s2.0-85070137512	49349127373	10.1016/0022-1996(78)90007-7	Contractionary effects of devaluation	Krugman, Paul; Taylor, Lance; Krugman, Paul; Taylor, Lance	8	3
scopus	2-s2.0-85070137512	26094080		Monetary policy in Asian economic development	Leeahtam; Patrawimolpon; Supapongse	9	1
scopus	2-s2.0-85070137512	84981632078	10.1111/j.1468-0084.1980.mp42002002.x	AID, SAVINGS AND GROWTH REVISITED	MOSLEY, PAUL	42	2
scopus	2-s2.0-85070137512	85070120592		The Stabilizatiuon Potency of Budgetary and Financial Policies in Developing Economies: Evidence on Uganda, Kenya and Tanzania, unpublished doctoral thesis, Cardiff: Cardiff Business School	Murinde		
scopus	2-s2.0-85070137512	43214191		Trade Policy, Market Orientation, and Productivity Change in Industries	Nishimizu; Page		
scopus	2-s2.0-85070137512	1096854		Aid, Foreign Private Investment, Savings and Growth in Less Developed Countries	Papanek		
scopus	2-s2.0-85070137512	29532212		Trade, growth, and liberalization: the Indian experience, 1977-1989	Rashid	29	3
scopus	2-s2.0-85070137512	48749143734	10.1016/0304-3932(83)90063-6	Interest rate management in LDC's	Van Wijnbergen	12	3
scopus	2-s2.0-85070137512	22891680	10.1016/0304-3878(86)90117-3	Exchange rate management and stabilization policies in developing countries	Van Wijnbergen, Sweder; Van Wijnbergen, Sweder	23	2
scopus	2-s2.0-85070137512	84916172727		The Impact of Foreign Capital Flows on Domestic Savings in Underdeveloped Countries	Weisskopf		
